role,rank,pid,phase,batch_id,id,operator,items,input_shapes,input_dtypes,inputs,cpu_range_ns,gpu_kernel_ns,gpu_kernel_count
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1378,vllm.unified_attention_with_output.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",182903,22848,3
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1379,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",12175,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1380,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",53914,12800,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1381,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",79430,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1382,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",60296,8512,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1383,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7692,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1384,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",21542,2592,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1385,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",53253,93663,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1386,aten.empty.memory_format,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[],[],[],20486,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1387,_C.silu_and_mul.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 5504], [1, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",17410,3648,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1388,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",55122,58176,2
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1389,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",89512,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1390,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",64434,8512,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1391,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8310,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1392,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19702,2752,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1393,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",52599,13632,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1394,aten.split_with_sizes.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",14180,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1395,_C.rotary_embedding.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",21514,2400,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1396,aten.zeros.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[],[],[],39070,1152,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1397,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8584,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1398,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5505,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1399,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5043,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1400,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5587,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1401,vllm.unified_attention_with_output.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",192045,22400,3
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1402,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",8721,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1403,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",51375,12832,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1404,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",90305,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1405,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",64164,8256,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1406,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7787,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1407,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19623,2592,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1408,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",53283,93568,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1409,aten.empty.memory_format,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[],[],[],21617,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1410,_C.silu_and_mul.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 5504], [1, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",18258,3616,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1411,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",53122,57952,2
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1412,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",82087,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1413,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",57978,8320,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1414,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8299,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1415,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19075,2752,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1416,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",50592,14048,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1417,aten.split_with_sizes.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",13704,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1418,_C.rotary_embedding.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",20993,2464,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1419,aten.zeros.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[],[],[],37940,1184,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1420,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8445,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1421,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5357,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1422,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5051,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1423,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",4874,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1424,vllm.unified_attention_with_output.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",184914,22368,3
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1425,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",8296,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1426,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",53577,12896,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1427,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",79091,0,0
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1428,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",60300,8448,1
cloud,0,9274,decode,07576e97faec4db596c4159e6902f48f,optrace:9274:1429,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 4097, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7450,0,0
