role,rank,pid,phase,execution_op,batch_id,id,operator,items,input_shapes,input_dtypes,inputs,cpu_range_ns,gpu_kernel_ns,gpu_kernel_count
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2298,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",65444,76096,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2299,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",14331,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2300,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024], [1024, 1024], [1024, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",20868,11584,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2301,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[],[],[],49135,2848,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2302,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8873,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2303,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5187,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2304,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5305,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2305,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5050,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2306,vllm.unified_attention_with_output.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 8, 128], [1024, 1, 128], [1024, 1, 128], [1024, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",185915,253536,2
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2307,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",8853,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2308,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",48147,49984,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2309,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",77001,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2310,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",58589,335647,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2311,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8104,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2312,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",20979,30720,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2313,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",61354,544256,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2314,aten.empty.memory_format,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[],[],[],21321,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2315,_C.silu_and_mul.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 5504], [1024, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",21136,76512,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2316,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",43362,236640,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2317,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",79467,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2318,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",61556,354687,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2319,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7782,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2320,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",18876,29920,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2321,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",68023,76096,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2322,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",14050,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2323,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024], [1024, 1024], [1024, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",20914,11392,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2324,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[],[],[],36633,2944,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2325,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",12234,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2326,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5410,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2327,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5435,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2328,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5773,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2329,vllm.unified_attention_with_output.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 8, 128], [1024, 1, 128], [1024, 1, 128], [1024, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",168208,253184,2
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2330,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",8939,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2331,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",47903,50304,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2332,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",82136,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2333,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",58721,339520,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2334,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7836,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2335,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",21283,30080,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2336,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",71861,548255,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2337,aten.empty.memory_format,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[],[],[],22275,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2338,_C.silu_and_mul.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 5504], [1024, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",17208,76960,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2339,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",43820,237952,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2340,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",81752,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2341,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",59358,356383,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2342,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7483,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2343,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",20571,30336,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2344,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",64394,75840,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2345,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",14119,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2346,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024], [1024, 1024], [1024, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",21084,11744,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2347,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[],[],[],38448,2816,1
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2348,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8705,0,0
cloud,0,12004,prefill,forward,13db893c3e974613bc68ae73c9348846,optrace:12004:2349,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5022,0,0
